PriceOfSqwMeter	NumberOfRooms	RealtyProposalID	GpsLongitude	GpsLatitude
45454	1	868444301	46.026046	51.562552
61290	1	868451716	46.021166627	51.5218169308
46464	1	868452710	46.1222238836	51.488259375
42941	1	868453944	45.9685996614	51.5295255265
34230	1	868457086	46.1912045597	51.5976012175
46000	1	868458854	46.034158	51.533103
72727	1	868463495	46.0030199153	51.5290361449
37096	1	868464871	45.907235	51.479829
29615	1	868466596	46.012796	51.604777
48387	1	868467202	46.13485	51.477642
40218	1	868468209	45.983969	51.507682
69696	1	868470468	46.025624	51.52852
42000	1	868472671	46.123908	51.483812
59375	1	868474878	46.042692	51.540537
79687	1	868475754	46.023019	51.519055
46666	1	868476360	45.986233	51.60994
54629	1	868479667	46.04368	51.538498
30000	1	868485159	45.971096	51.567356
55056	1	868489179	45.981301	51.536671
38750	1	868489257	46.110218	51.502502
32727	1	868495998	45.966811	51.594343
33750	1	868506073	46.019385119	51.601269
34821	1	868507881	46.183503	51.511219
58823	1	868515349	46.046375	51.529735
31034	1	868517378	45.971446	51.61084
43243	1	868527001	45.953211	51.504789
32894	1	868544880	46.133287	51.476009
25468	1	868557153	45.9141766772	51.5083620533
37500	1	868557292	45.9391873265	51.4941803083
31963	1	868562565	46.139782	51.477356
27343	1	868564828	46.00233	51.60561
27555	1	868566120	46.129622	51.58539
58979	1	868591930	45.985532	51.529102
54054	1	868596082	45.941452	51.49666
30681	1	868600882	46.018159	51.609352
34722	1	868613760	45.885442	51.47942
42000	1	868645948	46.0758095423	51.5783583251
37500	1	868648644	45.993257	51.612054
35714	1	868650767	45.979675	51.528178
52702	1	868656989	45.977196	51.506482
51551	1	868669446	45.973288	51.540722
28031	1	868681414	45.9136463942	51.471707138
37634	1	868687333	46.1261	51.476907
26851	1	868688025	46.063892	51.573603
39682	1	868701280	45.890167	51.482275
29166	1	868703748	46.148998	51.486139
62000	1	868704221	46.003426	51.572299
43965	1	868709100	46.019824275	51.5404897147
47222	1	868712774	46.0750354974	51.5854425946
37179	1	868715569	46.135119	51.475729
48684	1	868724071	46.109356	51.503763
31578	1	868724360	45.996743	51.571437
27692	1	868726877	45.9401891249	51.5107458733
42187	1	868732088	45.981642	51.521649
53846	1	868736649	46.063398	51.541993
42682	1	868742360	45.999762	51.600557
46666	1	868743280	46.014997	51.564489
61666	1	868746986	46.11586	51.490295
36250	1	868754921	46.141965	51.478315
43969	1	868763330	46.018976	51.611886
59139	1	868769731	46.066299	51.57432
41612	1	868775418	45.983834	51.611489
51086	1	868780198	46.008421	51.518556
65000	1	868782555	45.990293	51.520473
47826	1	868785298	45.906552	51.601448
38414	1	868786061	46.066434	51.575523
32258	1	868787138	46.141417	51.47031
39682	1	868792129	45.946877	51.511858
34722	1	868809067	45.941856	51.582961
54545	1	868832023	46.018689	51.542934
30000	1	868835479	46.054361	51.658965
64285	1	868848359	46.002977	51.528822
44444	1	868877922	46.131832	51.482264
58000	1	868878711	46.053355	51.530352
33137	1	868878732	46.122884	51.478758
42931	1	868879521	46.126783	51.485489
36666	1	868880703	45.971204	51.544928
50000	1	868895247	46.000695	51.552305
26666	1	868902306	45.89933	51.474786
33566	1	868906054	46.127529	51.495998
35551	1	868907288	46.127313	51.475981
33033	1	868907303	46.161099	51.475892
31252	1	868907309	45.922713	51.472795
36111	1	868911879	45.967763	51.514874
33333	1	868917198	46.010577	51.534823
50943	1	868925578	45.9743040172	51.6010475834
63655	1	868926526	46.0290839756	51.5644396117
40350	1	868929358	46.15384	51.480244
43225	1	868936150	45.96346	51.598674
38461	1	868951180	46.0341576422	51.5331027657
26190	1	868952584	46.140123	51.473081
30930	1	868967602	46.130709	51.475347
42500	1	868968963	46.034158	51.533103
32978	1	868972384	46.0828376875	51.403962778
41406	1	868984851	46.125759	51.474915
39583	1	868986065	46.143177	51.474399
30769	1	868988490	46.007442	51.600481
29729	1	868991075	45.8909912539	51.4765557716
30681	1	868994932	45.931534	51.494428
31034	1	868996905	46.153795	51.474814
41176	1	868999213	45.970144	51.585177
41014	1	869000940	45.9878448689	51.5117016907
29032	1	869005919	45.935837	51.508007
37500	1	869012622	46.126783	51.485489
38888	1	869016470	45.959589	51.598315
40227	1	869016566	45.964484	51.598209
44696	1	869024554	45.998656	51.56099
53225	1	869029080	46.00755	51.547001
30303	1	869036684	45.8916135264	51.4769577556
40000	1	869037019	45.99792	51.57114
34883	1	869037073	45.970665	51.609335
30172	1	869060940	45.891128	51.476537
38095	1	869086542	46.018515357	51.6104163771
42857	1	869089469	46.0193296575	51.5228326013
30000	1	869090473	46.162284	51.490026
29649	1	869123476	45.8913117733	51.4763999284
33055	1	869123509	46.076891	51.581467
26724	1	869124385	45.96249	51.589844
49375	1	869126943	46.0066610401	51.5227168207
35714	1	869127612	45.951288	51.517474
53589	1	869131085	46.109356	51.503763
43548	1	869139323	45.934023	51.495819
36315	1	869141302	45.9678933521	51.591867565
48245	1	869158944	45.996750133	51.6011411901
65108	1	869170637	46.0031731215	51.5396601076
36206	1	869174187	46.144642	51.472021
61403	1	869176593	46.0093309224	51.522025954
31363	1	869177396	45.9346937317	51.5913020596
36521	1	869178020	45.982675	51.539176
39062	1	869178711	46.161638	51.491669
34375	1	869182583	46.163075	51.474124
40000	1	869194217	45.985649	51.539713
30441	1	869194564	46.070072	51.577751
34615	1	869199019	46.134589	51.472935
27027	1	869200455	45.9508988321	51.5136471157
33878	1	869200568	45.986412	51.608441
28985	1	869202231	45.946042	51.511455
27166	1	869209006	46.140761	51.473221
54838	1	869214143	46.034158	51.533103
37142	1	869219694	46.0001649752	51.5982353308
41176	1	869226807	45.974186	51.600934
44198	1	869231356	45.958196	51.591562
28571	1	869234960	45.960532	51.591126
32162	1	869240309	45.938396	51.496426
39705	1	869240489	45.992413	51.610655
28395	1	869248471	46.018159	51.609352
29863	1	869253434	45.972659	51.608418
69444	1	869273637	46.020333	51.566191
32575	1	869278077	46.135247746	51.4761979895
70610	1	869282734	46.037059	51.545869
51960	1	869298279	46.027609	51.540598
42372	1	869299286	45.9783986442	51.537375033
53807	1	869301080	46.060649	51.534548
28695	1	869301772	45.928228	51.503831
54062	1	869303419	46.034158	51.533103
74615	1	869319495	46.00348	51.528503
38142	1	869339251	45.943248	51.50938
40909	1	869342942	46.138156	51.467111
58139	1	869347240	46.016829	51.536901
56422	1	869350629	46.06303	51.531175
43902	1	869352027	46.13485	51.4776821976
36718	1	869353118	46.006535	51.569847
46153	1	869364753	45.987733	51.529523
54545	1	869365064	46.017961	51.521151
32352	1	869366730	46.058258	51.399727
44375	1	869371387	46.008592	51.521364
32500	1	869377919	46.00967	51.606679
37121	1	869380113	46.034158	51.533103
50000	1	869394244	46.134338	51.478904
41176	1	869398958	46.001423	51.605661
47222	1	869401690	45.9414580705	51.5847809302
29202	1	869403390	45.955313	51.513467
29661	1	869406130	45.9543715819	51.5091546437
42424	1	869407537	46.0231822814	51.5191631957
45535	1	869409414	45.9766866357	51.5995530045
37931	1	869410658	45.947165	51.58267
27500	1	869422434	45.928471	51.487502
31367	1	869423672	46.163839	51.492953
55878	1	869438083	45.988451	51.528744
34761	1	869440319	45.9779933413	51.5718576955
46363	1	869445230	46.0135167011	51.5338862285
64347	1	869446368	46.0444463148	51.5281054208
75694	1	869448518	46.0101718387	51.532830327
38209	1	869478826	45.986116	51.538016
33333	1	869480386	45.951117	51.594533
55000	1	869500357	46.120019	51.48979
34375	1	869503947	46.034158	51.533103
31818	1	869507330	45.957882	51.599759
28571	1	869511382	46.182901	51.511617
34545	1	869515248	45.99668	51.542055
25294	1	869524231	46.034158	51.533103
56204	1	869526094	46.019758	51.526839
26000	1	869534119	46.1836703267	51.5112439237
42105	1	869544037	45.974713721	51.6154267349
40500	1	869552651	46.018437	51.610337
34375	1	869556416	46.012895	51.604229
45312	1	869560220	46.0373227963	51.525001
53000	1	869563779	46.054422495	51.530460121
46666	1	869567058	46.068941	51.571112
64150	1	869573881	46.010577	51.534823
39285	1	869575542	45.992404	51.606326
65625	1	869577811	46.017963	51.519327
68181	1	869581308	46.019758	51.526839
33834	1	869582522	46.0920170304	51.4996204502
29090	1	869586002	45.925075	51.488753
36363	1	869589416	45.928453	51.475948
30000	1	869590661	46.126783	51.485489
46875	1	869602364	45.923018	51.590175
58333	1	869604432	46.042961	51.524496
30333	1	869604459	46.099079	51.582385
30303	1	869608602	46.0104831519	51.6044985348
37500	1	869611718	45.969775	51.529836
35156	1	869620494	45.997947	51.609928
46363	1	869625119	46.122112	51.472879
40625	1	869626859	46.0027454757	51.5713532299
34210	1	869631529	46.020333	51.566191
48437	1	869633017	45.955771	51.581769
45652	1	869647298	46.149097	51.47933
73826	1	869648183	46.120118	51.501482
56372	1	869660539	46.0114317288	51.5746896853
33750	1	869663767	46.117315	51.488646
34545	1	869674206	45.945449	51.493267
48837	1	869681311	45.962858	51.569069
55208	1	869700982	46.034158	51.533103
35303	1	869714713	45.977968	51.568369
32333	1	869716305	46.141039	51.468071
46783	1	869722140	46.034158	51.533103
64788	1	869726265	46.017287	51.522244
29729	1	869728933	46.126999	51.584825
45641	1	869731682	46.041605	51.535439
42923	1	869735081	45.939673	51.501347
50675	1	869747990	45.979504	51.5240078553
41176	1	869751313	46.0011592056	51.598545306
30236	1	869783744	46.1382848361	51.5987964233
25000	1	869792874	45.910972	51.469719
31250	1	869807558	45.885442	51.47942
31136	1	869810333	45.97027	51.604889
56666	1	869823221	45.974321	51.535848
26923	1	869839349	46.119785	51.492477
30000	1	869841881	46.013559	51.605946
34090	1	869845084	45.940868	51.501784
43750	1	869848632	46.006148	51.600615
38750	1	869853869	46.09094	51.501678
37735	1	869859635	45.992404	51.606326
44318	1	869867900	45.9264513555	51.4908006537
37500	1	869874215	46.0776	51.585066
40294	1	869875468	45.964754	51.575489
78571	1	869890277	46.038479	51.534526
58888	1	869892241	46.00225	51.521879
27575	1	869898942	46.163758	51.47864
63333	1	869913174	46.040545	51.529523
32500	1	869931979	45.990311	51.599787
35964	1	869933445	45.989817	51.512043
42187	1	869949006	45.9821884967	51.6052652694
54761	1	869950178	46.107553	51.469115
29459	1	869974821	46.163839	51.492953
59375	1	869978527	45.987589	51.561499
30000	1	869978635	46.0176533915	51.6095144929
30666	1	869983475	45.979001	51.605225
33333	1	869986485	46.117315	51.488646
35000	1	869988435	46.007891	51.603009
62634	1	869988970	46.028453	51.541904
25000	1	869993022	46.113335	51.466528
61538	1	870003907	46.01603	51.54215
31250	1	870013865	46.0063008899	51.6126577431
33333	1	870024259	45.9557800456	51.5827600765
56250	1	870029627	46.034158	51.533103
42307	1	870033602	46.137266	51.464934
35394	1	870044696	46.1302696164	51.5367098037
33333	1	870061419	45.9984316239	51.6029867674
28260	1	870087324	45.934229	51.499996
39210	1	870101666	45.9218647905	51.4723886333
35897	1	870119995	45.942125	51.494686
40476	1	870126706	46.119201	51.495005
33750	1	870136772	45.96479	51.602176
33200	1	870138655	45.976109	51.50572
35833	1	870156235	46.075579	51.577471
38461	1	870157067	46.01788	51.611103
50000	1	870168387	46.064126	51.532122
41428	1	870170290	46.004819	51.571039
41071	1	870171022	45.993877	51.60702
41379	1	870175977	46.15146	51.473597
50000	1	870191187	46.123612	51.471207
41250	1	870195400	46.091793955	51.4996493906
40000	1	870206505	46.135407	51.472402
65714	1	870212995	46.0033871008	51.5285369914
33333	1	870231059	45.92106	51.597241
28813	1	870235289	45.925363	51.597885
35454	1	870237453	46.010487	51.604385
40540	1	870237612	46.034158	51.533103
36944	1	870242918	46.034158	51.533103
39393	1	870248337	45.970557	51.56847
39166	1	870257123	46.034158	51.533103
42647	1	870258687	45.989197	51.602282
38596	1	870259621	46.133287	51.476009
38888	1	870260982	45.916965373	51.4894053745
60714	1	870261115	46.01718	51.532946
36904	1	870264408	46.013137	51.610544
38095	1	870269956	46.0558944373	51.5543426263
37234	1	870273662	46.151442	51.473603
39166	1	870286584	46.153562	51.479571
43617	1	870325855	45.959921	51.581361
42500	1	870328755	46.034158	51.533103
38181	1	870331501	46.144067	51.479297
47500	1	870357076	46.012095	51.611075
34133	1	870359525	46.147902	51.481265
26250	1	870361821	45.968895	51.600643
36206	1	870365194	46.155619	51.475981
53030	1	870383100	46.022057	51.521823
40750	1	870386211	46.013775	51.611886
40625	1	870391473	46.1269	51.485674
30000	1	870392016	46.118407	51.495223
56231	1	870394254	45.988451	51.528744
51562	1	870402362	45.984337	51.538498
41666	1	870411133	46.136916	51.466999
44169	1	870413553	45.973234	51.534358
32926	1	870423377	45.975866	51.568688
27586	1	870424686	46.0507296772	51.5553540529
38157	1	870435500	45.9749197954	51.5055617174
47499	1	870458694	46.00808	51.527102
37209	1	870466715	45.916092	51.499441
40000	1	870473755	45.990527	51.610767
34868	1	870486786	46.123064	51.472425
42424	1	870494042	45.940266	51.498902
36585	1	870502608	46.045126	51.410064
36764	1	870509403	46.018976	51.611886
33750	1	870509488	46.0062343917	51.6001573336
51190	1	870515569	46.065675828	51.5705007179
39603	1	870517608	45.977187	51.564321
35820	1	870520072	45.99889	51.611718
38636	1	870528476	46.02999	51.528054
35714	1	870529481	45.962948	51.59055
50000	1	870530093	45.995566	51.541971
32432	1	870539345	45.940194	51.510625
35714	1	870541837	46.0478691019	51.407690672
31730	1	870551011	46.001639	51.604732
46428	1	870556601	46.123001	51.487766
35526	1	870557191	46.130942	51.485696
50000	1	870557491	46.043321	51.537826
43333	1	870557579	46.122624	51.49122
40384	1	870557835	46.111125	51.493105
45205	1	870558170	46.111125	51.493105
55555	1	870599282	46.0102715201	51.5179678411
39682	1	870605461	45.944596	51.503135
31786	1	870610943	46.162437	51.489471
31180	1	870610957	46.138228	51.487227
38461	1	870610961	46.123612	51.471207
50000	1	870627726	46.0171920137	51.5648334911
41111	1	870634883	46.0284341711	51.5635951083
68604	1	870640416	45.9942271969	51.5220702779
43360	1	870653014	46.066856	51.570367
46153	1	870658799	46.131841	51.473423
40000	1	870668041	45.93184	51.596788
42063	1	870672829	46.136781	51.476385
56984	1	870673290	46.015652	51.525864
40789	1	870679653	45.968185	51.589839
35937	1	870690674	46.174331	51.493632
48113	1	870698452	46.113695	51.49722
35454	1	870700297	45.9353587275	51.5873329344
36111	1	870703794	45.917637	51.497417
62820	1	870716500	46.1139695151	51.5036600315
52188	1	870768316	45.962463	51.580157
42222	1	870789455	45.939143	51.588278
62264	1	870802116	46.0102917288	51.5207622152
44848	1	870804426	46.034158	51.533103
40540	1	870806959	46.0094387617	51.522823827
29687	1	870817636	45.98573	51.612149
27500	1	870824320	46.134589	51.472935
39855	1	870828871	46.113335	51.466528
41250	1	870829047	45.916901	51.489325
32222	1	870829800	46.026917	51.561057
48888	1	870830715	46.067836	51.574834
34523	1	870867964	45.960649	51.580241
31666	1	870872576	46.118258	51.470169
41111	1	870876292	46.119201	51.495005
30952	1	870880059	45.960963	51.596682
33658	1	870883953	45.966569	51.578545
27586	1	870890307	46.110335	51.470354
45000	1	870897160	46.034158	51.533103
31707	1	870906173	45.99792	51.57114
39333	1	870909329	45.985658	51.611237
39062	1	870910348	46.034158	51.533103
51515	1	870913926	45.975246	51.535635
42222	1	870916504	46.118923	51.491804
41755	1	870928562	46.006759	51.604469
45000	1	870941675	46.01267	51.564008
28205	1	870947341	46.078912	51.445679
42187	1	870948069	46.034158	51.533103
28333	1	870952323	45.971725	51.603568
48543	1	870962596	46.126307	51.481944
62686	1	870986048	45.994578	51.536571
36363	1	870994506	45.986592	51.612641
60000	1	871004512	45.9562714954	51.4960968512
32352	1	871006189	45.989197	51.602282
28024	1	871010103	46.034158	51.533103
26136	1	871011551	45.927932	51.4648
46428	1	871012056	45.953534	51.502423
28661	1	871015906	45.892143	51.480811
35937	1	871059408	45.95958	51.584293
35327	1	871107155	45.975264	51.506107
41228	1	871133540	46.003965	51.546967
45000	1	871139281	46.147471	51.479089
33333	1	871167269	45.977043	51.564763
30158	1	871178370	46.122687	51.496576
64285	1	871182287	46.034158	51.533103
37500	1	871184855	46.0134034895	51.6128717483
42903	1	871195172	46.034158	51.533103
29824	1	871228891	46.034158	51.533103
35606	1	871230287	46.1377143386	51.4776349849
38157	1	871248388	46.004334	51.607848
57315	1	871310244	45.973926	51.612087
37073	1	871327239	45.9170415001	51.4893905805
38157	1	871330952	45.9588906729	51.598432374
36170	1	871352954	46.0440512753	51.4134693722
40284	1	871383634	45.990275	51.558856
38281	1	871385863	46.185614	51.510283
47600	1	871397730	45.986412	51.608441
37777	1	871410463	45.9921951534	51.5190369109
39705	1	871411593	45.9726280092	51.610637308
62068	1	871415211	46.074708	51.575674
36544	1	871431426	45.914935572	51.4947811711
35714	1	871458841	46.018967	51.611886
42941	1	871465105	46.0729326455	51.5850014699
27500	1	871466467	46.148352	51.4769326006
34042	1	871467766	46.0156428978	51.6097144686
56896	1	871467825	46.021249	51.51878
33333	1	871479110	45.971752	51.567932
46666	1	871481030	46.010891	51.55044
62111	1	871509241	46.021474	51.525051
54671	1	871516777	45.954998	51.49814
36529	1	871521615	46.0469368307	51.4100173894
35714	1	871525210	45.9830326509	51.5083238777
38636	1	871531111	46.0211554848	51.5639346245
47777	1	871534976	45.971851	51.533383
35365	1	871536650	45.972605	51.594847
42500	1	871542281	45.998117	51.605845
38636	1	871545799	45.924213	51.502608
48181	1	871567289	46.050067	51.539512
39189	1	871589679	45.972084	51.591836
30245	1	871590119	46.054532	51.659931
45000	1	871599976	45.980187	51.604195
37708	1	871603498	46.158458	51.476509
39473	1	871619322	46.1317728359	51.472975062
38888	1	871656841	46.135119	51.475729
45056	1	871661884	46.0133655157	51.5287667584
29824	1	871662709	45.984777	51.610806
44680	1	871667375	45.985053	51.526505
47297	1	871677850	45.961304	51.598209
45454	1	871679210	45.967063	51.513315
47142	1	871679258	45.99182	51.603636
45000	1	871680346	46.035531291	51.5262504772
37111	1	871681174	46.012203	51.575887
26714	1	871685153	46.034158	51.533103
37209	1	871696683	45.9954166519	51.5999596827
44375	1	871697059	45.989197	51.602282
29117	1	871697181	45.942485	51.5018800797
35156	1	871709786	45.9972586455	51.6032631115
42134	1	871721842	45.9742575819	51.532106015
41666	1	871723990	46.0268743365	51.5249393032
55555	1	871724391	46.004792	51.605124
42222	1	871738548	46.035047	51.525824
69500	1	871738679	45.970476	51.573329
31355	1	871739594	46.034158	51.533103
41555	1	871744215	46.119228	51.496761
68965	1	871744683	46.0007248893	51.5153291194
51428	1	871748836	46.0554439402	51.5301456235
26666	1	871754469	46.007891	51.603009
50000	1	871758342	45.981463	51.538268
45000	1	871764796	46.034158	51.533103
40875	1	871778319	46.094363	51.500713
52142	1	871778617	46.016087035	51.5250991358
25000	1	871779441	45.916676	51.599574
35483	1	871790435	46.172956	51.495331
42241	1	871793883	46.014386	51.531495
45833	1	871801171	45.9589136004	51.5809710585
45750	1	871802180	46.068446	51.572344
40000	1	871803235	45.996024	51.598019
37500	1	871804872	45.97024	51.603497
27118	1	871809810	45.977986	51.603636
37647	1	871818997	45.965194	51.536688
37272	1	871826269	45.985613	51.508332
43000	1	871831754	45.953408	51.585496
40149	1	871841746	45.9667950338	51.5904738638
38235	1	871857378	45.969102	51.543427
36363	1	871860603	46.1289995341	51.4805424424
39473	1	871866777	45.998001	51.598757
27868	1	871897431	45.9252445767	51.502079744
32894	1	871910822	46.003256	51.611629
35000	1	871912274	45.9946624458	51.6070695895
45333	1	871913806	46.064126	51.532122
39351	1	871967787	45.9832689703	51.5869444102
27777	1	871970839	45.925219	51.502536
72580	1	871974765	46.034158	51.533103
40789	1	871982041	45.975183	51.600743
57173	1	871983953	45.976585	51.507116
44594	1	871984647	45.918715	51.496839
48888	1	871986396	45.962634	51.569309
46875	1	872006464	46.171088	51.495191
37500	1	872006554	45.97451	51.568022
30161	1	872017157	45.945808	51.510322
36718	1	872025233	46.000226672	51.6099517621
46153	1	872027333	46.132317	51.487366
45000	1	872028232	46.034158	51.533103
48750	1	872035869	45.9946132884	51.6001941927
42500	1	872035948	46.01788	51.611103
53043	1	872037194	45.984993	51.567608
42307	1	872051431	45.969883	51.529696
37068	1	872056698	45.968724	51.591215
46250	1	872064058	46.0053756954	51.534357806
49833	1	872067402	45.967386	51.574292
46891	1	872068051	46.043374	51.534061
40000	1	872071616	45.959247	51.576346
35476	1	872077248	45.963901	51.567232
38537	1	872078496	45.959247	51.576346
25781	1	872079261	45.9214313796	51.4727789511
39090	1	872085414	46.093105	51.490329
32812	1	872086310	46.13556	51.470882
33928	1	872094040	46.082828	51.577782
53030	1	872096638	46.001854	51.612456
36363	1	872100732	45.957082	51.513669
55000	1	872107972	46.094641	51.498168
53921	1	872115412	46.000354	51.546687
36507	1	872115842	45.930932	51.588138
52500	1	872117131	46.034158	51.533103
56818	1	872122991	46.034158	51.533103
40000	1	872125706	45.966811	51.594416
51470	1	872126429	45.99262	51.522821
51685	1	872128990	45.9741697288	51.5698527104
44117	1	872130123	45.999842	51.560363
34062	1	872133003	46.079397	51.58398
44594	1	872135185	45.9374767632	51.5075914015
43333	1	872136318	45.922237	51.598847
39761	1	872142241	46.115653	51.490194
32258	1	872143313	45.970049119	51.6045028938
30833	1	872153682	46.137051	51.477154
32888	1	872162083	46.022022	51.567319
40243	1	872165964	46.134841	51.476559
37187	1	872172831	45.925875	51.501532
31707	1	872173292	46.1261	51.585166
42207	1	872176789	46.151442	51.473603
54687	1	872178153	45.994991	51.609738
39655	1	872181375	46.018168	51.612003
31500	1	872195152	46.16966	51.496861
62500	1	872200953	46.060649	51.534548
34722	1	872209299	45.896742	51.482892
48000	1	872211017	45.941209	51.498235
35555	1	872212527	46.034176	51.533108
40156	1	872218898	46.013407	51.61296
31818	1	872218981	45.936379	51.495073
48231	1	872223163	45.997605	51.555105
34444	1	872223423	45.999582	51.569735
29600	1	872224391	46.126783	51.485489
34651	1	872225910	46.013146	51.610555
53846	1	872237934	46.010595	51.5282
52311	1	872248517	46.122067	51.476295
32352	1	872306701	45.9906634711	51.5141197583
31034	1	872308954	45.975974	51.588597
48809	1	872328351	46.135613	51.477995
50318	1	872331522	45.992224	51.559624
69565	1	872336038	46.006265	51.533114
38071	1	872336117	45.93281	51.506701
46363	1	872341034	45.964305	51.596229
41269	1	872356944	46.015931	51.611276
27500	1	872367825	45.934588	51.50771
39337	1	872371675	45.9771149059	51.5065653862
35526	1	872379108	46.139153	51.475224
27200	1	872384882	46.072444	51.577219
40540	1	872386578	45.945117	51.496458
42105	1	872390907	46.1297320218	51.4811883367
50000	1	872396160	45.9721371516	51.5938678346
33056	1	872397357	46.115994	51.468312
27118	1	872398381	46.115806	51.500842
53750	1	872399555	45.954998	51.49814
44594	1	872400356	46.073953	51.582441
55952	1	872401178	46.064242	51.568167
33707	1	872404649	46.0116379538	51.6064820016
34417	1	872409502	45.979235	51.507973
60937	1	872412628	46.024195	51.557395
28947	1	872412811	46.00811918	51.5749083771
37931	1	872415073	46.029729	51.561102
37878	1	872419420	46.017503	51.561354
26555	1	872419591	46.0229857215	51.6039786928
31983	1	872420212	45.979235	51.507973
32857	1	872435112	46.139422	51.478982
32410	1	872435827	45.956346	51.593252
44230	1	872451480	46.127079	51.481176
49074	1	872452116	46.017512	51.564842
39393	1	872463365	45.938775	51.49043
31578	1	872474136	46.008232	51.611953
43224	1	872480297	45.969587	51.543859
29464	1	872480500	45.963272	51.592083
45588	1	872482372	46.025031	51.557429
38421	1	872483464	46.149232	51.4733
40000	1	872487487	46.071213	51.576665
47500	1	872489437	46.0949521362	51.4990988139
26086	1	872495994	46.147229	51.477872
50000	1	872497800	46.1218264546	51.4915191117
41428	1	872516193	46.0244324577	51.5249401557
26190	1	872516479	45.92141	51.472716
46250	1	872518519	46.0100258897	51.5209966153
41269	1	872527848	46.034158	51.533103
37267	1	872542024	45.9772120573	51.5065676074
58653	1	872544953	46.0141104837	51.530132176
51351	1	872552540	46.009957	51.517626
44791	1	872553879	45.921859	51.4914
36578	1	872555619	45.950174	51.511623
43750	1	872569047	45.937679	51.490475
30600	1	872579586	46.018976	51.61189
34285	1	872582151	46.079577	51.584293
35483	1	872583195	45.9531330182	51.5930039631
37500	1	872583883	46.0078711534	51.6008017085
36842	1	872586936	45.9770999841	51.5069820948
28113	1	872591125	45.96779	51.581254
25581	1	872609315	45.914511	51.507957
56818	1	872610727	46.000893	51.522266
40000	1	872615233	45.991676	51.608888
26666	1	872624929	46.153562	51.481596
50000	1	872628249	46.00834	51.529646
45000	1	872634419	45.9997830891	51.5998483924
31891	1	872642105	46.149771	51.479756
40000	1	872643035	46.0045543597	51.611118357
52647	1	872652860	45.989511	51.531562
40833	1	872652940	46.14298	51.468469
35833	1	872662234	46.016344	51.614045
30000	1	872665862	46.138686	51.470512
38750	1	872668563	46.0145027723	51.6058737618
37777	1	872676244	45.976144	51.566981
53225	1	872680348	46.007859	51.547348
52272	1	872684083	46.004388	51.531624
36956	1	872696485	45.951899	51.513209
35714	1	872696949	46.1495146546	51.4706225458
48026	1	872698349	46.167674	51.500175
39062	1	872699864	46.1269	51.485674
52356	1	872700292	46.131751	51.480239
28444	1	872708524	46.13842	51.470293
28888	1	872718927	45.921841	51.487558
25287	1	872722731	45.91452	51.507957
45789	1	872730695	45.916901	51.489325
35849	1	872738440	46.162284	51.490026
31935	1	872748106	46.167674	51.500175
38387	1	872758582	45.9768004259	51.6000610436
35294	1	872761193	46.0054121376	51.6066382292
43000	1	872763636	46.0161811005	51.5341655639
36144	1	872767787	46.034158	51.533103
31052	1	872775629	45.960963	51.596682
43750	1	872777270	45.903734	51.475621
32075	1	872777995	45.896724	51.477855
69767	1	872792044	46.00348	51.528503
44230	1	872792766	45.962742	51.600598
27419	1	872797904	45.941299	51.493245
46666	1	872802330	46.016039	51.543752
57673	1	872804509	46.0065452301	51.5165416081
37360	1	872806377	45.969102	51.543427
32051	1	872806786	46.034158	51.533103
44250	1	872825566	46.125462	51.473334
34090	1	872831394	45.925075	51.488753
42500	1	872833445	45.93281	51.506701
53191	1	872833462	46.012947336	51.5340493703
35227	1	872835763	46.034158	51.533103
45000	1	872837353	45.97318	51.533355
39361	1	872839089	45.940722	51.494424
41176	1	872843808	45.9312124232	51.4966743181
36923	1	872847924	46.127071	51.477311
71212	1	872854041	46.034158	51.533103
27586	1	872884736	45.9590888387	51.5917593657
41666	1	872916939	46.130035	51.473238
31551	1	872933014	46.0077463367	51.5999528385
30151	1	872945476	46.01082	51.612294
33333	1	872960838	45.923593	51.475662
31333	1	872969459	46.141039	51.468071
34545	1	872970002	46.127313	51.475981
41000	1	872971388	46.122022	51.478231
36000	1	872971807	46.012329	51.603792
62181	1	872981174	46.074708	51.575674
39976	1	872982308	46.123423	51.475858
45689	1	872984399	45.994371	51.601264
42105	1	872990904	45.998638	51.597963
37500	1	872997962	46.008996	51.520007
46341	1	873003061	45.962634	51.569309
39069	1	873003165	46.014718	51.520372
39000	1	873004615	46.095935	51.482067
31818	1	873004660	45.989197	51.602282
31764	1	873007792	45.961412	51.583666
38333	1	873008775	45.974042	51.613368
40384	1	873008943	46.111125	51.493105
38888	1	873009999	46.022102	51.520063
34883	1	873013460	45.981391	51.604827
41549	1	873016421	45.971213	51.572036
42079	1	873017141	45.970889	51.574851
43198	1	873025799	46.07504	51.581736
56666	1	873037825	46.020333	51.522182
55882	1	873052110	46.044273	51.529775
27272	1	873055510	45.8526695949	51.5844112066
38857	1	873061430	46.012886	51.604223
27384	1	873064946	45.898979	51.475796
52238	1	873065796	45.945611	51.583459
48837	1	873083441	46.13308	51.478124
34210	1	873086277	45.974186	51.600934
48148	1	873087154	45.994003	51.612126
38125	1	873087354	46.001854	51.612456
41071	1	873088027	46.017503	51.561354
44910	1	873096695	46.034158	51.533103
40000	1	873098760	45.9753	51.506017
65217	1	873101246	46.034158	51.533103
40625	1	873109718	46.034158	51.533103
44333	1	873113571	46.020944	51.600833
